MMSI,DATA ESTRAZIONE,ORA ESTRAZIONE,PORTO
373534000,2025-09-08,21:11:29,Dakar
663096000,2025-09-08,21:11:29,Dakar
663226000,2025-09-08,21:11:29,Dakar
225987981,2025-09-08,21:11:29,Dakar
663342000,2025-09-08,21:11:29,Dakar
352980817,2025-09-08,21:11:29,Dakar
630123900,2025-09-08,21:11:29,Dakar
663223000,2025-09-08,21:11:29,Dakar
663076000,2025-09-08,21:11:29,Dakar
477940400,2025-09-08,21:11:29,Abidjan
371474000,2025-09-08,21:11:29,Abidjan
636016429,2025-09-08,21:11:29,Abidjan
205681000,2025-09-08,21:11:29,Abidjan
352004583,2025-09-08,21:11:29,Abidjan
538011365,2025-09-08,21:11:29,Abidjan
667001801,2025-09-08,21:11:29,Abidjan
636020592,2025-09-08,21:11:29,Abidjan
305394000,2025-09-08,21:11:29,Abidjan
563246300,2025-09-08,21:11:29,Takoradi
259965000,2025-09-08,21:11:29,Takoradi
563754000,2025-09-08,21:11:29,Pointe Noire
636022026,2025-09-08,21:11:29,Pointe Noire
636016852,2025-09-08,21:11:29,Pointe Noire
352001654,2025-09-08,21:11:29,Pointe Noire
636020941,2025-09-08,21:11:29,Luanda
538006781,2025-09-08,21:11:29,Luanda
352003722,2025-09-08,21:11:29,Luanda
314736000,2025-09-08,21:11:29,Luanda
245955000,2025-09-08,21:11:29,Soyo
563152400,2025-09-08,21:11:29,Beira
636021798,2025-09-08,21:11:29,Beira
636013564,2025-09-08,21:11:29,Maputo
538009148,2025-09-08,21:11:29,Maputo
352004352,2025-09-08,21:11:29,Maputo
636016457,2025-09-08,21:11:29,Nacala
677037500,2025-09-08,21:11:29,Zanzibar
677013100,2025-09-08,21:11:29,Zanzibar
620999051,2025-09-08,21:11:29,Zanzibar
677036800,2025-09-08,21:11:29,Zanzibar
677078900,2025-09-08,21:11:29,Zanzibar
677016000,2025-09-08,21:11:29,Zanzibar
376011000,2025-09-08,21:11:29,Dar es Salaam
636024048,2025-09-08,21:11:29,Dar es Salaam
677041300,2025-09-08,21:11:29,Dar es Salaam
256862000,2025-09-08,21:11:29,Dar es Salaam
677045400,2025-09-08,21:11:29,Dar es Salaam
777070700,2025-09-08,21:11:29,Dar es Salaam
338775000,2025-09-08,21:11:29,Dar es Salaam
636013437,2025-09-08,21:11:29,Dar es Salaam
314572000,2025-09-08,21:11:29,Dar es Salaam
538006798,2025-09-08,21:11:29,Dar es Salaam
563169200,2025-09-08,21:11:29,Dar es Salaam
636017016,2025-09-08,21:11:29,Dar es Salaam
477925400,2025-09-08,21:11:29,Dar es Salaam
376601000,2025-09-08,21:11:29,Dar es Salaam
563272900,2025-09-08,21:11:29,Dar es Salaam
677073300,2025-09-08,21:11:29,Dar es Salaam
677022200,2025-09-08,21:11:29,Dar es Salaam
352002597,2025-09-08,21:11:29,Mombasa
538010808,2025-09-08,21:11:29,Mombasa
352002066,2025-09-08,21:11:29,Mombasa
356180000,2025-09-08,21:11:29,Mombasa
308599000,2025-09-08,21:11:29,Mombasa
256127000,2025-09-08,21:11:29,Mombasa
677051800,2025-09-08,21:11:29,Mombasa
677061300,2025-09-08,21:11:29,Mombasa
477832200,2025-09-08,21:11:29,Mombasa
352001427,2025-09-08,21:11:29,Mombasa
311000552,2025-09-08,21:11:29,Mombasa
477049100,2025-09-08,21:11:29,Mombasa
622123880,2025-09-08,21:11:29,As Suways
622123246,2025-09-08,21:11:29,As Suways
211108000,2025-09-08,21:11:29,As Suways
636023243,2025-09-08,21:11:29,As Suways
622166813,2025-09-08,21:11:29,As Suways
622107475,2025-09-08,21:11:29,As Suways
636019197,2025-09-08,21:11:29,As Suways
511101222,2025-09-08,21:11:29,As Suways
622166811,2025-09-08,21:11:29,As Suways
622113177,2025-09-08,21:11:29,As Suways
622123247,2025-09-08,21:11:29,As Suways
219658000,2025-09-08,21:11:29,As Suways
622123220,2025-09-08,21:11:29,As Suways
622120113,2025-09-08,21:11:29,As Suways
622123226,2025-09-08,21:11:29,As Suways
622123881,2025-09-08,21:11:29,As Suways
376662000,2025-09-08,21:11:29,As Suways
622123251,2025-09-08,21:11:29,As Suways
622123250,2025-09-08,21:11:29,As Suways
356666000,2025-09-08,21:11:29,As Suways
622102675,2025-09-08,21:11:29,As Suways
622105500,2025-09-08,21:11:29,As Suways
622123273,2025-09-08,21:11:29,As Suways
622123278,2025-09-08,21:11:29,As Suways
